resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_cadence,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,"{'id': 54565248, 'resource_state': 1}",Namiddaghike,9381.1,8759,20186,372.0,Hike,Hike,,12289254553,2024-08-30T15:16:54Z,2024-08-30T16:16:54Z,(GMT+00:00) Europe/London,3600.0,,,,0,6,0,2,0,"{'id': 'a12289254553', 'summary_polyline': 'ihltI|tkR}@pAuEvD[NOIe@p@q@TUh@`@a@LDcRsq@EqCYs@UIKJHe@LoCh@cFJiFOsAe@yB]s@W}AEoADi@MSHWU_@Gs@TGISLSGSNEMc@DOJCCSXGK_@RJFb@LLj@IPg@^[~@uCDa@c@h@i@PSESKDGGDD?[g@yAi@gAcAcAW_@]GVDFANKBITFJOL@NMCAJk@QILHMGF?[Mc@A[KADCSk@SY@NIEQpBQUCf@q@NGx@Fp@Qm@KKOLI][@Io@e@[WJk@n@kAHiBMqA[YW}@PmAUo@^SEa@PSZ@R?IKCw@h@e@f@FBEMO?_@XBEEBCQk@}@Wo@Me@_AmAQAk@g@KBFKMDAZGJ`@d@JACf@NFAJ^r@@XEjEUzDTlADx@Zx@v@~ED~CRx@HrAP`AXzAV`@Jh@@h@\\jDzA`Fj@dA|@nC?\\^t@hApA~AlAlAn@rC\\RKRRXSPBE]Js@FI?_@bAcC@Wd@mBVe@x@sBLk@h@w@PQE@EUFqAM_AMMDc@RUD}@f@mAzAgGx@kCGITcCXa@|@LRXf@~Ab@fCD|@E`BObAs@lKb@r@Tl@@bDUzEFfDGnFFhAn@V@Xk@vCA`@o@hBf@`BVXJ`@p@zATZAbAKN@J}@f@@z@pAhHTnBRn@N_@C|@FHB_@FIOa@@NKWFNGNEM@UJ`@aA`BGb@q@GkAhBy@t@i@REOe@\\EDPj@?\\EQOCiAFBPWjA@|BGXEbBQr@DO_@e@@LNFAX_@dAUF[s@BMNMANSEw@qAECI\\DSESs@iCSCiAb@s@vAU|@k@j@m@TFi@g@r@ANa@t@]D{@l@gBp@c@DSh@g@]mAl@Ub@SGk@P@FSTyA^]hAFb@WHIJ@HDCa@TITPlCAR?OKLFCEJ@IKBPDCIJEQFIJNMGEJCUFJ@_@VDMZIM?~I}XEGdAdEF~AJ\\|@Ip@e@Ti@j@H\\@LYJy@b@k@l@Sj@aAf@?j@q@|@_@JWPwApA?hA]f@?PGx@gA`BMr@iAp@QrAiAHYFu@HKb@Dl@WPSRkAz@Mt@e@HMPkAGCh@Lb@Et@w@`@MXmAjACbA_AZiAGBFObAUj@a@\\i@h@[bAw@HUvIiJhIoIbAs@`DyDXQAO?X', 'resource_state': 2}",False,False,False,False,everyone,False,,"[55.937493899837136, -3.177904710173607]","[55.933252489194274, -3.1735647283494473]",1.071,3.262,False,,,False,False,255.8,49.6,13100438619,13100438619,accepted_tag_from_13095093009.fit,True,0,0,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Middagwandeling,10008.9,7803,11480,378.4,Walk,Walk,,12095012057,2024-08-08T10:04:37Z,2024-08-08T12:04:37Z,(GMT+01:00) Europe/Vienna,7200.0,,,,0,4,0,2,0,"{'id': 'a12095012057', 'summary_polyline': 'sj``HebkuAlAkCXq@HW`@k@l@a@p@w@l@qBb@}BLoHDa@@uCG_@C{@Da@CYBe@H_@?gBCF?xAGXGtAHvA@fCIvB@~@KxB]~Ck@pBYn@wAlAg@vAUHANu@nA?FCJi@pA_@VEJKaDRuAn@kAnCcDfBgBTk@Jo@AgAOy@a@eAWIMSCWRAPp@QCI_@AWAFDEHHCMAHYuBO{CMmA}BkFcByAcAyAq@iBMg@g@{@Us@I}@KIEJOO?MNq@Sw@O]o@q@a@w@Kc@CSDi@IOIkAu@sDB}AE]BQCo@Os@Ui@Aa@Uy@?]K_@@]u@mAO_Aa@}@m@_BO}@i@mBQ]Ky@gAgCMwA?qAK}@aAsBiAUq@u@_@u@?yAUFAYQYGk@m@uB@_AG_Ba@cAaAqACg@K]WOQ@GM?sA[SQ][KY[Ss@SqBAu@Qw@Sk@SUs@wAcA{DGm@OWGBNy@AYa@}AM{@A_@GOICL?I@IOQyBKSHKGYQ[[QYo@c@m@EBe@c@c@u@Qk@WyCEmBUg@Fk@?}@OqAEoBJq@?g@CM?PCWSc@GkBOiAm@_B{@mASM[c@kAs@Eg@Fg@Ci@}AoAJRJBGD{AkBKg@We@_A]oAaAqCLUQBONKjAMv@a@l@IHQEQi@Gk@Y]BWTSBy@WkBQcATu@g@gBKuAWu@q@S]q@Zr@`@U[[Ir@Od@x@`@XjB\\xAATZVLd@Q|@BhCh@bAa@h@Xh@FDPGHm@?mAj@_@C]JGb@RPxAARH|@F|B|ANRHXp@~@t@p@l@RV^AfAHbBE`AI`@JJ@GG??E@LEBBEpGdJ@`@G`@B|APnCGrAPdADjAPxBLp@n@jAtAlA^x@VPN^ZxCjBfENf@EL_@KSHCTFp@JJTpA|@pDZl@`@X`@v@Hf@?lBf@~Bd@Pn@t@FVCB@d@Nt@l@LDh@CPKOIF~@dAz@lBJdAGt@D\\t@lCl@xACv@d@|@p@j@fARx@bBXpBCv@JtAh@p@^fAPnA\\nAVp@B`@nAtCTvAh@dALn@JLBj@hApFMpA?v@`A~DFtBFd@t@~Ah@r@XbCXx@Jt@~@lBhAtCz@~@d@Xl@r@h@rA^j@d@zAHFBp@N|@NzCLx@AV', 'resource_state': 2}",False,False,False,False,everyone,False,,"[47.35674122348428, 14.1521917283535]","[47.35582918860018, 14.15655568242073]",1.283,12.282,True,85.0,129.0,False,True,1387.2,1059.8,12892204776,12892204776,14931697-411D-4863-ACAE-4677278471EB.fit,False,0,0,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Ochtendloop,10047.8,3307,3310,131.6,Run,Run,0.0,12084620090,2024-08-07T08:54:39Z,2024-08-07T10:54:39Z,(GMT+01:00) Europe/Vienna,7200.0,,,,0,10,0,1,0,"{'id': 'a12084620090', 'summary_polyline': 'czd`HouduAlCcAr@SZMrGaB\\CR@h@d@RFLCv@Sb@Ep@Oj@Wf@_@fAiA\\Y^i@ZUv@[NAp@Qd@IpAa@bCeAjAu@lDmBXUXc@dAcAbAiAbAy@n@W`AKh@Dp@P`@APIPSP[|@gD`@gAv@cBvA_FP[RWb@]f@[\\]L_@Hw@L_@d@g@l@g@\\OvAa@fAi@`@Yp@s@`@o@j@eAn@{ALi@V_CTaAfA}FX}@h@yA|@uBn@sAPYlAoCbAwAz@{@|AgB\\o@Na@PeAVmDZcCl@gChAwDBMAWUg@GWD]N]fAuA`@{@`@_BLy@RiBRiAf@iAnA{BDMFc@@YC{DDiAH}ALu@Ps@Rg@\\s@n@cA`AgC\\k@FQ@YUmBCy@?a@Fm@Rk@Zg@V[Na@|AaDTk@T]ROz@{@f@_APq@\\mBPgBPeEBwDGcDNiCSyDBo@H]JWXc@d@e@b@{@|AcGpAwCb@uARaAJeAFoCE\\ApASnB[xAe@rA_@n@c@bAW|@Id@Qd@If@[dAg@dA_AhAQZINGXFhBDj@ClAUjC?t@Hn@Bl@?j@IfD?dCGzAGh@Ch@Y~AO`@g@x@iA|@_@|@eA|AO\\YdAWj@]h@W~@In@?bABf@NxA@ZIVu@nAg@bBoArBITSx@EZEp@SjE?`CAh@EZCPw@xAc@l@Yn@SbA[|CQdAOh@_@v@mAhBKXCPAZPn@B\\ANu@bCWt@m@lCU~AUnDIl@Sz@Uf@aBjBi@d@y@|@Y^{@hB[v@[f@KX]n@]z@Mb@{@vB]tAU`A[nBOn@Eb@_@dBK~@Ml@Wx@Yf@IVi@x@gAjA_@Xm@Zs@Vc@Jy@`@QJc@b@g@n@MfASb@YVu@b@k@l@[x@w@vCUr@a@x@o@`Bw@xCYj@SV[NYD{@Ym@Ea@Ba@Jm@VIFo@t@k@t@q@f@qAvAYTi@Tw@f@uDtB}Bz@kAZcAP]J{@j@u@n@qArAc@\\SJ}@TkAPe@LKAQGUQUMKAU@mCl@o@JqCv@s@T]PeAb@UP', 'resource_state': 2}",False,False,False,False,everyone,False,,"[47.379705710336566, 14.119440028443933]","[47.37973731011152, 14.119403064250946]",3.038,4.61,True,173.6,189.0,False,True,1096.2,965.6,12881346993,12881346993,838D4AB1-662F-4039-8A60-A756EB05BF07.fit,False,0,2,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Namiddagwandeling,15500.0,13539,21702,927.1,Walk,Walk,,12077156625,2024-08-06T07:15:49Z,2024-08-06T09:15:49Z,(GMT+01:00) Europe/Vienna,7200.0,,,,0,15,1,1,0,"{'id': 'a12077156625', 'summary_polyline': '__d`H{}duANq@vBmBSPfGeB~JkFbEqElBiA|AIpAf@zAmAn@`A@n@o@tAu@~Cb@zDf@o@bB[p@oBXMzAf@~@~@zBe@|@yAZoAN?iAtDHNe@JeAlCoA|@SfBp@ClB~CpCnBn@hACT`@NJr@j@bAC^V^CRVF@h@XNGNNLD^F~@V^IRxAtBl@d@B`A`@t@TlBPFt@jDIEAf@PLp@rCV?lAv@Dd@p@`AAf@P[UVAz@cAfCAr@a@N@Z?YQBh@Z]Ph@Pq@QAXPIHVIFRIKSSLV@[g@QDBYI?yAz@cArBAp@jACNXQnBSLDf@|@^fAKg@`Ai@^Qx@n@LPCCQTVx@XsBdAu@hAK`APDTu@TIEXjAr@QFFLCl@QBGb@j@fCJGd@t@l@nBVOEi@IDBJ^?JLQD\\RCQVGIb@ZpFv@~@vAzDh@f@fAl@b@`AE{@nApGd@nAZ\\HOMLv@l@~AzC~BpAbBHWKW@w@`Bu@f@C\\d@x@MR_DiBa@sAYLDXY\\cB{AiBKu@m@uC?_Bw@}@CkCgCk@qBm@g@y@{BQcCo@gBgB_Ew@kA]eBgEaEqClA]j@_@LKR@PHLq@Vk@bB_CvAO`AF~AOjAe@@@WRBOR?CHjAi@r@n@D[nA\\dAbCZ\\jApAhGCd@l@jEB|AWbBRPpAYL^YzBeBlGsAlB{Bt@D|@p@r@@ViBxCMI@g@MNg@_@Om@?QR|An@Ci@ASu@@QGYPrAp@DDTu@IyA{AaBi@sPY}@s@qBwFcAiAKg@uAFNJRfBMlCQNq@gAQeBiAt@g@QaFgFaCsC}@wBkDsDc@PUXc@|A_@zGI|CNhCKNUaAi@k@gCuFy@qCc@k@GVODGSGR_@CBV@SK@Gy@POH\\OSA`ANMKqBeAiBXaCJmEIoBYiBuAcDGiCg@wAs@eE?k@b@uBi@@cA^{@`AU~@QvDuAzEX|BChAWxAgAlCIbFkAtEQ|Cq@fCBfDb@lBEjBSb@GgCUe@o@S[_CeA_Ce@yE{@wBMaBb@}C@mBXyAn@gAN_BF_De@qCe@wGv@aJDeDZsB|@kAt@wD?{Ev@aDH_DFHFa@ZMtBj@Li@KoBLuAdA{@nC_@nBmE~@qAjCDzC}BxEf@@TtCwCZ{@|@iHfCaEt@uDzCuBXq@NeAIWDm@s@S', 'resource_state': 2}",False,False,False,False,everyone,False,,"[47.37536212429404, 14.120783563703299]","[47.37555591389537, 14.119661562144756]",1.145,4.366,False,,,False,False,1819.0,973.4,12873548779,12873548779,6AA9BC84-1150-4773-A891-E7C3C0D3FC15-activity.fit,False,0,2,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Middagloop,5103.4,1547,1552,71.9,Run,Run,0.0,12066489861,2024-08-05T08:34:43Z,2024-08-05T10:34:43Z,(GMT+01:00) Europe/Vienna,7200.0,,,,0,8,0,1,0,"{'id': 'a12066489861', 'summary_polyline': 'o~a`HonfuATNDGTOHUEu@Mo@AQJg@N_@JMjAa@VSd@u@Vy@TeBB_@BsDG]Wa@ASJa@t@yDh@eBx@oBBMTe@HYdAqBf@sAf@}@PSLWJG@GXO`@_@FKFC\\i@FEBGLGP[TQRYTu@XoC?a@Da@@QH]HaAHURuAJ_@Ju@NSAIPm@FKH]BEAIFGBGFA@G@GCIDG@QYo@EOF]Vk@n@o@j@eATiAHKN_ADKHoARqARc@DUp@oAj@{@?GDELa@Jw@Bq@G}@AgBHq@DKA]FcAB[HYDEHg@P_@?QRQb@q@F[HGDOJUBKP]Tq@JMP[H]Eo@K[IqBD}@^qA?SGg@IYGe@@c@Dm@HMAIb@y@nAsALURUJSb@q@XYRITSFCZ_@FE@YNSBGLaACAIRCj@GXSf@MLG@]VG@_@TYXMPS`@EA[^CFSXG?CD{@jAOXKHS~@At@L`AAHNR?`@CTOZEP?j@EREb@RtB@LHNKd@Yd@EZQ\\ER]~@c@bAMDCFQd@ORIBA\\EDANCCAD?NE\\KRGxAEDAhADJE^?f@I|@DX@`@?XEZIJCXEFGBILARGCGTGFo@tAI^Q^Kn@Cn@BDAHEHIf@k@`CIPi@x@k@r@QVGXCZPf@Bb@Et@KRGX[bAQv@c@vASjBI\\?VM|@EfAMnAITCPSd@]\\IPc@^[b@uBzBc@t@Un@AJEDSVM^MRI`@O^ONSj@Wb@EP]r@K^CP_@|@KZMz@CZa@|AMt@Xx@DRCr@@p@C`AMpACFAd@Qn@KHGNSVGNUVQhBDC@cACGOKk@TGFEHI`@IPI\\?LD^Jn@AJ', 'resource_state': 2}",False,False,False,False,everyone,False,,"[47.36504416912794, 14.128568759188056]","[47.36480159685016, 14.12874050438404]",3.299,5.286,False,,,False,False,1069.0,999.3,12862372208,12862372208,DA9805FC-A73E-4A85-BAE9-03CDBE154812-activity.fit,False,0,0,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Namiddagwandeling,14951.1,14867,22866,1369.2,Walk,Walk,,12018224809,2024-07-30T05:54:29Z,2024-07-30T07:54:29Z,(GMT+01:00) Europe/Rome,7200.0,,,,0,8,0,1,0,"{'id': 'a12018224809', 'summary_polyline': 'qmh{Gc~wiAz@Gv@}C`As@Ew@xA`@Ju@@kCcA{@`AYq@iBn@V?y@l@JTc@yAoBH{CdEyAj@uEbAkB|CaEBiBg@iBLD[uH^E|AtAvCZbAi@lAh@d@D`B_@vBVt@aClBFnAuAr@wAb@mC`@s@vCA{C{AiBPdAsBFiDYuB[i@SNH[]FOd@If@F]WDXQGTZH]_AF|@BUa@[\\p@k@P\\gAVd@QXPs@}@w@LYWoBi@\\y@y@q@}CwE_GqB_AkBaBaB_Cu@LaDuBm@@gBaBaEaAKo@w@SH_@Kf@?a@i@Ui@t@?a@}A?A^KJa@o@Df@EINCg@e@Dm@a@RIu@_@YcAL|@oBY_@]^D_@Bx@QgB\\WS?l@NLcBVp@Mf@}@{@WTCW@}@n@_@Uc@tAm@NeCr@eC_@iBTFJaBw@cAt@Y]q@TLHc@o@_@TBQe@ZZ]aAl@ATeA?g@k@JT_C_B~@PWWCNkAWFCq@[XXu@a@h@So@Eo@Sx@a@HN\\]u@Mf@I}@UHRBGm@Oh@OERe@[ZQe@}@?RMGe@a@JPJAc@ITc@s@JWQNiAsC{A_@Q}ACf@eAo@Ey@a@QaAIBn@i@SGa@k@AKgAcBq@yAwD?kA}@QyAaC\\a@VaAg@?RVg@Qh@TUe@PHDa@c@WPy@e@Aj@?WbAn@h@dC{@g@MWWRgAc@b@l@gAw@?k@m@XmBWk@kASkAuCmAv@]aAAx@]aBUrAc@EwD_C{@`AkEnAyBk@sC`BkAbDoBpBkBGU|@gA_@Wd@c@}@u@fAp@qAIZIN^WeAs@{Ek@?[P[qAq@qC_AKcAu@iAeF_FyCSE_@{@?]ZKjA@w@Sh@Pi@LK]FHn@PO@QAXGZLM]{@Dh@Gb@?_@CZoAy@Ld@TU}@IGb@Z^s@u@_A`@Fl@_@e@If@]AeA{@NSg@q@UPi@s@Js@a@}Dw@kBZHKRHqAJhA]WTZeA{AwBmAVi@YWUiDaDiBy@Ba@q@[yBHiAr@yAl@MkA]sAaBeBwEuG_BgAkAsAYgA~@uAOuEpAgAp@Gb@kA\\]rA}Cn@i@x@c@~DyEMqC|CsB\\L^s@KFnAXg@heAjfC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[46.57897386699915, 12.252026936039329]","[46.60093780606985, 12.274420782923698]",1.006,10.346,False,,,False,False,2496.0,1749.5,12812058292,12812058292,5E7F1570-0DFF-4585-8912-974207E3853B-activity.fit,False,0,0,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Namiddagwandeling,12111.0,11427,21345,794.6,Walk,Walk,,12009665471,2024-07-29T06:35:43Z,2024-07-29T08:35:43Z,(GMT+01:00) Europe/Rome,7200.0,,,,0,9,0,1,0,"{'id': 'a12009665471', 'summary_polyline': '{r|zGaqjhAs@dB@f@`AY~AnAr@YTa@z@^p@}Ar@cAjAgAr@^p@]b@Vl@o@VC?VNn@b@p@pAGl@WBQ\\J|@qBz@cAHJd@_@Jo@zBoCfBwDNBQDAo@^_CZDXi@h@A`@_Ap@c@hAuCbA}Az@UVR?f@RLzB}Bz@YJLRi@OKGXJDCYn@AFeA^g@f@a@Rm@Lq@fAuBPcAl@o@No@zAyAmBYLy@[a@j@c@B]f@q@LiALCh@m@K{@p@Td@q@tBaAhA@NY\\I`@RxBUv@WZe@fABLa@vBi@xC_BbB}Al@mBFAVQLPIkAVmBnBsD`ByAHc@dAkDVe@Ga@Py@CqFs@gDa@w@Bo@IE?@h@c@GUReAa@mDm@q@CkAz@K`BuAXJPIr@aB\\[nDMtAa@z@iAPBVy@dAi@p@OVBd@w@h@yAhAC@V^g@Du@j@gAq@zA?KEILf@MRCn@Cu@@Z_@@BLBO_A?qA|BiA^K\\a@I_@TSr@sArAqA^OSyBRy@\\Ib@{@jAcAzBc@AE~@v@lCg@r@aApCEMT@C]Z_AGw@mCm@iBkAk@GWs@w@s@u@qEWSq@p@g@hAe@A_@sBK?c@kA}@o@kAiC{AoAa@q@yAFiEw@w@Pi@i@_AE_BkBGq@e@\\sBq@s@LQs@\\q@UiHSmBc@La@aAWmFGv@Xp@Ev@RvA^`A\\KJd@XbKZp@@e@MLPCMBAGNCO@LFIAFf@T?DQFDCF}@Ta@u@?a@cAgA_B{@_AGv@?bBhAnBdDfBJV`Af@\\b@dA\\rAt@tAj@rClApBZhAArAZxAEh@Ur@i@j@cA`DDz@T\\]~@AxAm@|@aBt@}AtBMhCeB[oBCy@p@[KsA^kBg@@b@o@X?\\kDz@cA~@aBy@Yd@}@\\g@HmAMGPKC?SSJBOe@Re@a@E[a@EKPFf@KMKt@_@^MtAcA|BMv@]^OxAk@tBk@zA[dCQXH^_@MCl@_@h@?vAc@zATz@Gj@J|Dc@dAAn@U\\kAh@oAEo@i@_@FYa@UFWh@Il@N`@GbBLvEVzFMl@i@Es@z@IpD]~BWv@g@TSl@TlAg@hARJ]XJRKn@FZO`ANbBFtAq@lCkBF}A`AGT', 'resource_state': 2}",False,False,False,False,everyone,False,,"[46.518387543037534, 12.019530544057488]","[46.52009175159037, 12.01887734234333]",1.06,9.004,False,,,False,False,2555.4,1971.0,12803191284,12803191284,0FC4CDDC-4143-4555-95E5-34643F578A96-activity.fit,False,0,4,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Namiddagwandeling,15048.1,14861,25350,748.6,Walk,Walk,,12001991145,2024-07-28T05:34:26Z,2024-07-28T07:34:26Z,(GMT+01:00) Europe/Rome,7200.0,,,,0,17,0,1,0,"{'id': 'a12001991145', 'summary_polyline': 'ced{G_cniAhA}A`AcIr@kDRG[ChDaClCCVa@HcCbBkD|BmDZv@BbBh@t@fAq@fAkBnAuEv@}AvAaJ`A}AFkBZ[D_AbAkBjHmBlBItBr@DZxA~@b@fAfAd@PS@wFp@qC|@}Ae@_@Qw@Cc@Te@W{@Hi@g@w@|@eEG_CJa@xAqA`@eCp@_Cb@y@FaA|@wCbAcAHcBl@s@~@C]qAPa@xCi@fCeBD_@lBk@tCf@fAo@xAqB`AR`Ag@`A?rCmC`BQz@m@x@Jr@yAKa@^]CSpAoACc@hAd@Pg@z@EfAu@n@yAdBuAtGsAt@Xv@i@tAj@cBt@TLz@Cl@r@ZOnA`AV]l@`@tB}AxA^hA}@xCRjBOvAa@lBZzAe@nAh@Rf@v@I~AkAjAr@x@t@Fb@^AVn@AL|DxBFh@dAKdBx@\\S~@b@jDxDbATHf@fBzAF`@@b@SfAk@xAHXOPJDO?^qB\\e@RsAU}@u@k@BU[De@_Ay@i@Ic@Zm@BmBMHLSMNLHQKB_@Ib@TtA_@v@NdAuD}DgEkAiABGo@mBs@_AgAg@\\s@c@Yt@iALaDtBGTZTHr@u@L]\\?Rb@h@bB|@k@|@]F?fASLaCXMWGAHTAUk@Xo@]BVo@r@Lf@a@DD^}@NIj@eBJsAGqA`@DRmCNRb@yBn@sEe@gDj@JfDIi@Xb@][FoAQ_AQn@Ic@Ij@Si@Oh@WGAVGUJJ`@~B`A`BA~Bo@p@Mp@m@DWvBcAp@NzAMxA]h@QlD}@]kC~AGvAqAhCAbAg@p@?jBd@lAuD_Aa@tCDzA[EAp@SLLR]SD~@QFIx@Bd@c@@LMf@?Pd@Bv@QERx@~AbDb@hBHdB^bARnCWb@Zh@Gd@lAlDx@jAw@l@mApCs@^cAxBCTqDjFw@f@{Al@fApCi@`Bs@d@a@~@oBVaAdAaAJ]q@sBGWVMbA}@k@_@f@m@Fm@iB}@i@ETJKQDLGQQiAGu@kAm@RW`AiC_@aAs@c@hAw@N[jAmACo@hBmED{@_@sBVW~@g@Ng@eAmAFaDuB?iAUJCe@PMSIk@_EoAeCWGGk@]]MRL?Ko@kASa@_B]a@c@h@]rBqDVgI{AkAvAKlByAjD}@\\mApBiA|DUDu@eAq@T', 'resource_state': 2}",False,False,False,False,everyone,False,,"[46.55714286491275, 12.201605597510934]","[46.55625907704234, 12.201334778219461]",1.013,3.648,False,,,False,False,2304.9,1738.0,12795176664,12795176664,3EACF3F1-C992-4069-9CBE-4B668C7A7BBF-activity.fit,False,0,4,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Namiddagloop,6015.7,1743,1746,7.2,Run,Run,0.0,11985727870,2024-07-26T12:54:40Z,2024-07-26T14:54:40Z,(GMT+01:00) Europe/Brussels,7200.0,,,,1,5,0,1,0,"{'id': 'a11985727870', 'summary_polyline': 'kmovHkj~ZDGBMA}BD_AX]Pc@JGBEF?t@aA|@wARa@DARUDM?SBIRIJC~@e@BECs@E[GUEe@O}@E}@YqB@e@KUBQ^UL@LCNM\\GJILCl@i@\\QpAcBZo@l@uBn@iBBQd@gBPc@lAaENYJk@Vs@r@wCVw@T}@JWH]fAqDBQRg@VqADGNDn@l@vC|Af@\\RFHJZRJ@HL`Ar@D?VMb@BTDPFx@Dd@FVHHFLVBRNZHXR\\Vr@h@|@TNFNl@j@\\|@FFBFLBJHP@f@NbAd@P@ZQTQXKx@_@TOp@UTENKh@IJITEJEVC`AQb@KZOr@MdAa@H?ZKN?^Q^KJAJGRET^NJVHb@?PCb@A^I^E`@@t@zAfAfB^h@Tb@Np@b@tA@VH^?HDFFj@CP@n@KjAWlAUz@]h@u@fB]jCGx@?rDZbGCFIFm@PUNE@GCG@_@RQDM?UZa@JGFMD[\\E\\Cv@@h@EvACPCz@@zACZQ`AGLEf@Wb@E`@K\\C`@Ml@GHW`AKf@Wd@ETCDIFSCWDEAGBK@KH]AWHS@I@EAQ@WLO?EBE@QAa@PEA[?EAc@LKCW@e@Re@@]LGCY@OJQ@s@Zi@H_AZQBWLiBb@e@x@w@`BKl@[RO@UVyBnAWTe@TuAdAUF]VKRKDCDM@g@TUP_A|@K?UZM?MRk@TUZG@IJ]RIHCD?HGDO@KD[TADOFa@\\a@RILMFe@`@QFOTOBSR_@RUV]Le@b@YLIHI@Y\\k@\\UBGQBy@CoBBsBAUGGEEU?m@QC?e@MYCSKM?YK[EQGSAYKg@CcBa@K?GIAk@BKEgB@_@Ew@?s@EW?eBA}@Ee@AcCKkBAg@@_@Eq@?KCk@@e@CIIwC?_EH_@BYKIK?CG@u@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[51.038459753617644, 4.584220005199313]","[51.03841993957758, 4.584543881937861]",3.451,5.24,False,,,False,False,9.0,5.3,12778211576,12778211576,7EFD9348-833C-48F3-B6F3-F9D134DA6504-activity.fit,False,1,0,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Namiddagloop,7279.5,2369,2374,23.0,Run,Run,,11920406983,2024-07-18T15:39:20Z,2024-07-18T17:39:20Z,(GMT+01:00) Europe/Brussels,7200.0,,,,6,10,0,2,0,"{'id': 'a11920406983', 'summary_polyline': '{osvHg}vU_@}@Yu@E_@@a@x@eDT}AN_@h@cAb@m@x@{@H_@B_AF]Vy@LWLQnBeAbA{@p@[nAqA`BgAp@m@f@YXWNIr@QJ?N@LHPXHD`AKV@RCb@O~@Ot@]dBQNI\\[\\a@d@q@XWf@Od@Yj@UvBWJMR_@FE|@g@XSx@_AT[LOb@_@\\Ux@u@n@]lA}@@GCy@SqA?G@G^Wt@[|@i@h@Kl@CpAe@jAWnASr@Ex@@|@Cf@E^Bj@MX@VC^Qz@M^MJGn@q@~AeCh@m@^e@v@iCd@oA`@u@RKL@HBVh@d@xAl@fCZn@`@\\\\LNAHGZi@x@o@PE\\@`@LNHf@j@Zl@t@`C\\d@RFR?dAIrAEX@b@LTPR`@Lf@Hv@BnAEd@WpAMXMREPFxCNn@r@hGJ^Tf@^pAf@z@VRNDp@@b@Dt@RZDr@Vl@?r@JTHHH\\x@AZiArBwAjBUTWPg@j@MTsBfCg@b@k@\\aA|@s@j@[@UDWJWTID{@Lc@RMJMRM^KHo@RWDG?UIWQuAGcBDy@Hm@JMGQiAKUKISCs@Hk@LiAPm@?IEGIQgAW{@IgAQo@OaA_@oDQo@MiAo@_DICIDYNqAdAoCxAs@XWRYFM?EEa@q@MKM?]HKA}@_@MMS]IAYFIEISQy@Uc@w@aCMu@Ma@?QGYeAqCKg@c@uAg@eC[{@i@aCSa@IGSCMHUVu@n@s@Zi@`@{@d@yAjAWLa@X_Ah@aAz@i@`@_A~@gAl@mA`@SJKLIR?p@CVGDU?}@Ly@Tm@d@aATGJMd@KHOAGCY]SAIBeBr@c@\\c@VkBp@EDSZc@Zm@n@Qf@{@bAk@\\k@Te@VUP[h@Qh@J|@I^_AbBSf@a@f@a@p@Qh@U^YnAKdAGZAXDJf@x@`@pA\\p@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[51.05934251099825, 3.72708348557353]","[51.05906347744167, 3.726830603554845]",3.073,5.752,True,165.6,184.0,False,True,10.8,3.4,12710409413,12710409413,5E21D82A-7819-4565-B944-8AF677B719A0.fit,False,2,0,False,,,,,,
